ref,state,constituency,img_link,won_status,votes,votes_percentage,name,party_name
3083,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/JUGAL-2024-20240506040817.jpg,lost,471,( -71089),JUGAL KISHOR JIT,Independent
3084,Odisha,Bijepur(2),img/nota.jpg,,1633,( -69927),NOTA,None of the Above
3085,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BIBHU-2024-20240509120307.jpg,won,100595,(+ 32162),BIBHUTI BHUSAN PRADHAN,Bharatiya Janata Party
3086,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/DRNR-2024-20240509120708.jpg,lost,68433,( -32162),DR. NRUSINGHA CHARAN SAHU,Biju Janata Dal
3087,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/RANJI-2024-20240509120628.jpg,lost,3482,( -97113),RANJIT KUMAR SAHU,Indian National Congress
3088,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/GADAD-2024-20240509120845.jpg,lost,747,( -99848),GADADHAR PRADHAN,Ambedkarite Party of India
3089,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/HIMAN-2024-20240509120804.jpg,lost,591,( -100004),HIMANSU BHUSAN BARIK,Independent
3090,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/RAGHU-2024-20240509120952.jpg,lost,379,( -100216),RAGHU SINGH,Independent
3091,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/AJAYA-2024-20240509120734.jpg,lost,316,( -100279),AJAYA KUMAR BISWAL,Independent
3092,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/PATIT-2024-20240509120919.jpg,lost,314,( -100281),PATITAPABAN MOHAPATRA,Independent
3093,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BIJAY-2024-20240509121130.jpg,lost,300,( -100295),BIJAYA KUMAR ROUTRAY,Independent
3094,Odisha,Bijepur(2),img/nota.jpg,,1512,( -99083),NOTA,None of the Above
3095,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SATRU-2024-20240509124622.jpg,won,84589,(+ 4662),SATRUGHAN JENA,Bharatiya Janata Party
3096,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/PRAFU-2024-20240509124639.jpg,lost,79927,( -4662),PRAFULLA KUMAR MALLIK,Biju Janata Dal
3097,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BIPRA-2024-20240509124600.jpg,lost,3430,( -81159),BIPRABARA SAHU,Indian National Congress
3098,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SARAT-2024-20240509125405.jpg,lost,968,( -83621),SARAT CHANDRA NAYAK,Independent
3099,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/PARAM-2024-20240509124907.jpg,lost,687,( -83902),PARAMANANDA BEHERA,Independent
3100,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/PRASA-2024-20240509124731.jpg,lost,586,( -84003),PRASANTA KUMAR SETHY,Independent
3101,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/MAHES-2024-20240509124929.jpg,lost,540,( -84049),MAHESWAR SAHOO,Independent
3102,Odisha,Bijepur(2),img/nota.jpg,,1905,( -82684),NOTA,None of the Above
3103,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SIMAR-2024-20240509122530.jpg,won,97795,(+ 11827),SIMARANI NAYAK,Bharatiya Janata Party
3104,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/MAHES-2024-20240509121853.jpg,lost,85968,( -11827),MAHESH SAHOO,Biju Janata Dal
3105,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/GOBAR-2024-20240509122405.jpg,lost,7314,( -90481),GOBARDHAN SEKHAR NAIK,Indian National Congress
3106,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/JYOTS-2024-20240509122333.jpg,lost,1526,( -96269),JYOTSNA MAYEE BEHERA,Independent
3107,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/KAILA-2024-20240509122606.jpg,lost,1364,( -96431),KAILASH NAIK,Independent
3108,Odisha,Bijepur(2),img/nota.jpg,,3106,( -94689),NOTA,None of the Above
3109,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/KRUSH-2024-20240509030014.jpg,won,106529,(+ 20439),KRUSHNA CHANDRA PATRA,Bharatiya Janata Party
3110,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SUDHI-2024-20240509025938.jpg,lost,86090,( -20439),SUDHIR KUMAR SAMAL,Biju Janata Dal
3111,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SUSMI-2024-20240509030413.jpg,lost,4630,( -101899),SUSMITA SINGH DEO,Indian National Congress
3112,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BHARA-2024-20240509025148.jpg,lost,1433,( -105096),BHARAT KUMAR DAS,Aam Aadmi Party
3113,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/MEGHA-2024-20240509030628.jpg,lost,652,( -105877),MEGHANADA NANDA,Independent
3114,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BIKAS-2024-20240509024609.jpg,lost,518,( -106011),BIKASH NAYAK,Independent
3115,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/UTTAM-2024-20240509024926.jpg,lost,452,( -106077),UTTAM MOHANTY,Independent
3116,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SWAST-2024-20240509031140.jpg,lost,350,( -106179),SWASTIDA SATPATHY,SamruddhaOdisha
3117,Odisha,Bijepur(2),img/nota.jpg,,1983,( -104546),NOTA,None of the Above
3118,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/PRADE-2024-20240510053720.jpg,won,86733,(+ 9577),PRADEEP BAL SAMANTA,Bharatiya Janata Party
3119,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/PRITI-2024-20240510035924.jpg,lost,77156,( -9577),PRITIRANJAN GHARAI,Biju Janata Dal
3120,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/BIBHU-2024-20240513041445.jpg,lost,3677,( -83056),BIBHU BHUSAN ROUT,Indian National Congress
3121,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SANDE-2024-20240517063327.jpg,lost,514,( -86219),SANDEEP CHAKRA,Independent
3122,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/LILIM-2024-20240507054324.jpg,lost,509,( -86224),LILI MAHANTA,Socialist Unity Centre Of India (COMMUNIST)
3123,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/RANAJ-2024-20240517060323.jpg,lost,351,( -86382),RANAJIT KUMAR JAMUDA,Independent
3124,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SiliM-2024-20240513043218.jpg,lost,321,( -86412),Sili Mallick,Bahujan Samaj Party
3125,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/RAKHA-2024-20240510055021.jpg,lost,298,( -86435),RAKHAL PARIDA,Independent
3126,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/Gunam-2024-20240517063242.jpg,lost,287,( -86446),Gunamani Shaw,Independent
3127,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/Kulam-2024-20240513042444.jpg,lost,204,( -86529),Kulamani Patra,Independent
3128,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/DIPAK-2024-20240514051147.jpg,lost,173,( -86560),DIPAKA KUMAR NAYAK,Bharatiya Bikash Parishad
3129,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/DAYAL-2024-20240514043431.jpg,lost,128,( -86605),DAYALRATAN MOHANTA,AJSU Party
3130,Odisha,Bijepur(2),img/nota.jpg,,1185,( -85548),NOTA,None of the Above
3131,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/AKASH-2024-20240513075150.jpg,won,79658,(+ 5646),AKASH DASNAYAK,Bharatiya Janata Party
3132,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SANDH-2024-20240509073503.jpg,lost,74012,( -5646),SANDHYARANI DAS,Biju Janata Dal
3133,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/BANDI-2024-20240509075400.jpg,lost,8177,( -71481),BANDITA PARIDA,Indian National Congress
3134,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/TRINA-2024-20240514054148.jpg,lost,1073,( -78585),TRINAYAN RATH,Aam Aadmi Party
3135,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/ATALA-2024-20240517085043.jpg,lost,546,( -79112),ATALA KUMAR JENA,Bahujan Samaj Party
3136,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/MANOJ-2024-20240509071906.jpg,lost,493,( -79165),MANOJ KUMAR PANDA,Independent
3137,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/GOPAL-2024-20240515111037.jpg,lost,352,( -79306),GOPAL KRUSHNA MOHANTY,Ambedkarite Party of India
3138,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SAHAD-2024-20240513063951.jpg,lost,273,( -79385),SAHADEV JENA,Independent
3139,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/RAMAC-2024-20240513050329.jpg,lost,210,( -79448),RAMACHANDRA BARIK,Independent
3140,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BINOD-2024-20240515104500.jpg,lost,194,( -79464),BINOD BIHARI JENA,Independent
3141,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SAROJ-2024-20240509080405.jpg,lost,191,( -79467),SAROJ KAR,Praja Ektha Party
3142,Odisha,Bijepur(2),img/nota.jpg,,746,( -78912),NOTA,None of the Above
3143,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/AMARK-2024-20240517073923.jpg,won,71926,(+ 6310),AMAR KUMAR NAYAK,Bharatiya Janata Party
3144,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/VARSH-2024-20240517073909.jpg,lost,65616,( -6310),VARSHA PRIYADARSHINI,Biju Janata Dal
3145,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/AJAYK-2024-20240517073850.jpg,lost,6627,( -65299),AJAY KUMAR SAMAL,Indian National Congress
3146,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BIJAY-2024-20240517073818.jpg,lost,333,( -71593),BIJAYA KUMAR DAS,Aam Aadmi Party
3147,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/TARAN-2024-20240517074327.jpg,lost,196,( -71730),TARANI MALIK,Independent
3148,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/LAKSH-2024-20240517074038.jpg,lost,173,( -71753),LAKSHMI MALIK,Bahujan Samaj Party
3149,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/AJAYA-2024-20240517073947.jpg,lost,165,( -71761),AJAYA ANURAG MOHANTY,Independent
3150,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/MANOR-2024-20240517074021.jpg,lost,130,( -71796),MANORANJAN JENA,Independent
3151,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/DEBEN-2024-20240517074002.jpg,lost,92,( -71834),DEBENDRA KUMAR SAMAL,National Apni Party
3152,Odisha,Bijepur(2),img/nota.jpg,,409,( -71517),NOTA,None of the Above
3153,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SURYA-2024-20240513055914.jpg,won,90555,(+ 8095),SURYABANSHI SURAJ STHITAPRAJNA,Bharatiya Janata Party
3154,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SANJA-2024-20240513054338.jpg,lost,82460,( -8095),SANJAYA KUMAR DAS,Biju Janata Dal
3155,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/RANJA-2024-20240513060908.jpg,lost,5732,( -84823),RANJAN KUMAR BEHERA,Indian National Congress
3156,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/JAGAN-2024-20240509044621.jpg,lost,289,( -90266),JAGANNATH MALLIK,Independent
3157,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SANJA-2024-20240514083307.jpg,lost,187,( -90368),SANJAY KUMAR DAS,Independent
3158,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/DURYO-2024-20240513062434.jpg,lost,170,( -90385),DURYODHAN MALIK,Bahujan Samaj Party
3159,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/PRASH-2024-20240514082636.jpg,lost,143,( -90412),PRASHANA KUMAR DAS,Independent
3160,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SAROJ-2024-20240514080610.jpg,lost,95,( -90460),SAROJ KUMAR SETHY,Independent
3161,Odisha,Bijepur(2),img/nota.jpg,,361,( -90194),NOTA,None of the Above
3162,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SITAN-2024-20240509043517.jpg,won,82282,(+ 16068),SITANSU SEKHAR MOHAPATRA,Bharatiya Janata Party
3163,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/PRAFU-2024-20240508042741.jpg,lost,66214,( -16068),PRAFULLA SAMAL,Biju Janata Dal
3164,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/ASITP-2024-20240509041348.jpg,lost,43557,( -38725),ASIT PATTNAIK,Indian National Congress
3165,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/RAJEN-2024-20240514063827.jpg,lost,543,( -81739),RAJENDRA LENKA,Bahujan Samaj Party
3166,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SONAM-2024-20240513045201.jpg,lost,358,( -81924),SONAM BIBI,Independent
3167,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/CHITT-2024-20240513050728.jpg,lost,334,( -81948),CHITTA RANJAN SINGH,Independent
3168,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/MAHEN-2024-20240514063015.jpg,lost,299,( -81983),MAHENDRA TIADI,Independent
3169,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/RAJEN-2024-20240514062409.jpg,lost,216,( -82066),RAJENDRA SAHOO,Independent
3170,Odisha,Bijepur(2),img/nota.jpg,,779,( -81503),NOTA,None of the Above
3171,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/PADMA-2024-20240510101212.jpg,won,90676,(+ 13183),PADMA LOCHAN PANDA,Bharatiya Janata Party
3172,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SUBAS-2024-20240509094645.jpg,lost,77493,( -13183),SUBASINI SAHOO,Biju Janata Dal
3173,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/HIMAN-2024-20240510093857.jpg,lost,13067,( -77609),HIMANSHU SHEKHAR BEHERA,Indian National Congress
3174,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/PRUTH-2024-20240510091905.jpg,lost,499,( -90177),PRUTHWIRAJ DAS,Bahujan Samaj Party
3175,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/RANJA-2024-20240513065533.jpg,lost,393,( -90283),RANJAN KUMAR SAMAL,National Apni Party
3176,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SABIT-2024-20240513064847.jpg,lost,207,( -90469),SABITARANI PAKAL,Independent
3177,Odisha,Bijepur(2),img/nota.jpg,,693,( -89983),NOTA,None of the Above
3178,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SANTO-2024-20240510020132.jpg,won,87928,(+ 19839),SANTOSH KHATUA,Bharatiya Janata Party
3179,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SUKAN-2024-20240509023121.jpg,lost,68089,( -19839),SUKANTA KUMAR NAYAK,Biju Janata Dal
3180,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/AKSHA-2024-20240513025344.jpg,lost,8210,( -79718),AKSHAYA KUMAR ACHARYA,Indian National Congress
3181,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/JOGAN-2024-20240509122326.jpg,lost,1420,( -86508),JOGANANDA DASH,Communist Party of India  (Marxist)
3182,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/AJAYA-2024-20240510012013.jpg,lost,1358,( -86570),AJAYA KUMAR PATTANAYAK,Communist Party of India
3183,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/GANGA-2024-20240514012856.jpg,lost,264,( -87664),GANGADHAR NAYAK,National Apni Party
3184,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/ARUNK-2024-20240513034309.jpg,lost,240,( -87688),ARUN KUMAR BARIK,SamruddhaOdisha
3185,Odisha,Bijepur(2),img/nota.jpg,,938,( -86990),NOTA,None of the Above
3186,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/GOBIN-2024-20240510064454.jpg,won,92620,(+ 24168),GOBINDA CHANDRA DAS,Bharatiya Janata Party
3187,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/BIDYA-2024-20240510061624.jpg,lost,68452,( -24168),BIDYASMITA MAHALIK,Biju Janata Dal
3188,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SUDAR-2024-20240513054352.jpg,lost,12059,( -80561),SUDARSHAN JENA,Indian National Congress
3189,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/BIJAY-2024-20240513055437.jpg,lost,4781,( -87839),BIJAY KUMAR SETHI,Independent
3190,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SUDHA-2024-20240510065800.jpg,lost,683,( -91937),SUDHANSU SEKHAR PARIDA,Independent
3191,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/ISWAR-2024-20240513063312.jpg,lost,383,( -92237),ISWAR MALIK,National Apni Party
3192,Odisha,Bijepur(2),img/nota.jpg,,1260,( -91360),NOTA,None of the Above
3193,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/MANAS-2024-20240507044742.jpg,won,89360,(+ 28626),MANAS KUMAR DUTTA,Bharatiya Janata Party
3194,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SWARU-2024-20240514110435.jpg,lost,60734,( -28626),SWARUP KUMAR DAS,Biju Janata Dal
3195,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/MONAL-2024-20240509042453.jpg,lost,19259,( -70101),MONALISA SAMAL,Indian National Congress
3196,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BIKRA-2024-20240509020811.jpg,lost,4695,( -84665),BIKRAM KESHARI PANDA,Independent
3197,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/SANTO-2024-20240514111927.jpg,lost,331,( -89029),SANTOSH KUMAR MOHAPATRA,Bahujan Samaj Party
3198,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s18/PARSH-2024-20240513081145.jpg,lost,252,( -89108),PARSHURAM LENKA,Naba Bharata Nirmana Seva Party
3199,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/GOPAL-2024-20240516014152.jpg,lost,231,( -89129),GOPAL KHANDELWAL,Independent
3200,Odisha,Bijepur(2),img/nota.jpg,,698,( -88662),NOTA,None of the Above
3201,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/DRKR-2024-20240518011946.jpg,won,77980,(+ 33270),DR. KRUSHNA CHANDRA MAHAPATRA,Bharatiya Janata Party
3202,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/PREET-2024-20240518011916.jpg,lost,44710,( -33270),PREETINANDA KANUNGO,Biju Janata Dal
3203,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/PRAVA-2024-20240518012021.jpg,lost,27886,( -50094),PRAVASH KAR MOHAPATRA,Indian National Congress
3204,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/KRUSH-2024-20240518012459.jpg,lost,8353,( -69627),KRUSHNA CHANDRA DAS,Jharkhand Mukti Morcha
3205,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SANJE-2024-20240518014653.jpg,lost,7615,( -70365),SANJEEB ROUT,Independent
3206,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SUDAM-2024-20240518015016.jpg,lost,2348,( -75632),SUDAM SOREN,Independent
3207,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/MRUTY-2024-20240518012224.jpg,lost,1869,( -76111),MRUTYUNJAY BEHERA,Communist Party of India  (Marxist)
3208,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/SANKA-2024-20240518012343.jpg,lost,1599,( -76381),SANKARSHAN MISHRA,Aam Aadmi Party
3209,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/JOGEN-2024-20240518012901.jpg,lost,1392,( -76588),JOGENDRANATH MOHANTA,AJSU Party
3210,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/MADAN-2024-20240518014357.jpg,lost,1057,( -76923),MADAN MOHAN MURMU,Independent
3211,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/RADHA-2024-20240518013006.jpg,lost,798,( -77182),RADHAKRISHNA MOHANTA,Jharkhand People's Party
3212,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/DIBRA-2024-20240518014138.jpg,lost,772,( -77208),DIBRAT CHANDRA MOHANTA,Independent
3213,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/BHIMC-2024-20240518012108.jpg,lost,731,( -77249),BHIM CHARAN MARNDI,Bahujan Samaj Party
3214,Odisha,Bijepur(2),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S18/DILLI-2024-20240518012545.jpg,lost,663,( -77317),DILLIP KUMAR TUNG,Janta Darbar Party
